video_id,window_start_frame,window_start_sec,score,rank_in_video,feature_set,target_steps,source_split
02409_H_A_N_C8,282,4.699999809265137,0.25438451766967773,10,kp7,40,val
02413_H_A_N_C8,180,3.0,0.9107035398483276,1,kp7,40,val
02413_H_A_N_C8,186,3.0999999046325684,0.9065661430358887,2,kp7,40,val
02413_H_A_N_C8,192,3.200000047683716,0.8723984360694885,3,kp7,40,val
02413_H_A_N_C8,198,3.299999952316284,0.8329614400863647,4,kp7,40,val
02413_H_A_N_C8,204,3.4000000953674316,0.8220432996749878,5,kp7,40,val
02413_H_A_N_C8,210,3.5,0.7780933380126953,6,kp7,40,val
02413_H_A_N_C8,216,3.5999999046325684,0.6286220550537109,7,kp7,40,val
02413_H_A_N_C8,222,3.700000047683716,0.5432367324829102,8,kp7,40,val
02413_H_A_N_C8,228,3.799999952316284,0.4631297290325165,9,kp7,40,val
02413_H_A_N_C8,234,3.9000000953674316,0.4484686851501465,10,kp7,40,val
02413_H_A_N_C8,240,4.0,0.4411442279815674,11,kp7,40,val
02413_H_A_N_C8,258,4.300000190734863,0.41969192028045654,12,kp7,40,val
02465_H_A_N_C8,180,3.0,0.7937107086181641,1,kp7,40,val
02465_H_A_N_C8,186,3.0999999046325684,0.767358124256134,2,kp7,40,val
02465_H_A_N_C8,192,3.200000047683716,0.7451390624046326,3,kp7,40,val
02465_H_A_N_C8,198,3.299999952316284,0.7197578549385071,4,kp7,40,val
02465_H_A_N_C8,204,3.4000000953674316,0.7008826732635498,5,kp7,40,val
02465_H_A_N_C8,246,4.099999904632568,0.6985798478126526,6,kp7,40,val
02465_H_A_N_C8,210,3.5,0.6922483444213867,7,kp7,40,val
02465_H_A_N_C8,216,3.5999999046325684,0.6630238890647888,8,kp7,40,val
02465_H_A_N_C8,252,4.199999809265137,0.656987190246582,9,kp7,40,val
02465_H_A_N_C8,222,3.700000047683716,0.6552523970603943,10,kp7,40,val
02465_H_A_N_C8,240,4.0,0.6543048024177551,11,kp7,40,val
02465_H_A_N_C8,228,3.799999952316284,0.6282498240470886,12,kp7,40,val
02465_H_A_N_C8,234,3.9000000953674316,0.58050137758255,13,kp7,40,val
02465_H_A_N_C8,258,4.300000190734863,0.5719848275184631,14,kp7,40,val
02465_H_A_N_C8,264,4.400000095367432,0.4443260729312897,15,kp7,40,val
02497_H_A_N_C7,276,4.599999904632568,0.7200811505317688,1,kp7,40,val
02497_H_A_N_C7,270,4.5,0.67585289478302,2,kp7,40,val
02497_H_A_N_C7,246,4.099999904632568,0.646766185760498,3,kp7,40,val
02497_H_A_N_C7,240,4.0,0.6396803259849548,4,kp7,40,val
02497_H_A_N_C7,282,4.699999809265137,0.6383414268493652,5,kp7,40,val
02497_H_A_N_C7,252,4.199999809265137,0.6369451880455017,6,kp7,40,val
02497_H_A_N_C7,264,4.400000095367432,0.6143554449081421,7,kp7,40,val
02497_H_A_N_C7,258,4.300000190734863,0.6128328442573547,8,kp7,40,val
02497_H_A_N_C7,192,3.200000047683716,0.6077091097831726,9,kp7,40,val
02497_H_A_N_C7,234,3.9000000953674316,0.6020539402961731,10,kp7,40,val
02497_H_A_N_C7,186,3.0999999046325684,0.5945514440536499,11,kp7,40,val
02497_H_A_N_C7,216,3.5999999046325684,0.5844722986221313,12,kp7,40,val
02497_H_A_N_C7,222,3.700000047683716,0.5830686688423157,13,kp7,40,val
02497_H_A_N_C7,228,3.799999952316284,0.5809935331344604,14,kp7,40,val
02497_H_A_N_C7,210,3.5,0.5789515972137451,15,kp7,40,val
02497_H_A_N_C7,198,3.299999952316284,0.5763763785362244,16,kp7,40,val
02497_H_A_N_C7,204,3.4000000953674316,0.5701261162757874,17,kp7,40,val
02497_H_A_N_C7,288,4.800000190734863,0.5693780183792114,18,kp7,40,val
02497_H_A_N_C7,300,5.0,0.5036424398422241,19,kp7,40,val
02497_H_A_N_C7,306,5.099999904632568,0.4658825397491455,20,kp7,40,val
02497_H_A_N_C7,294,4.900000095367432,0.4325205385684967,21,kp7,40,val
02497_H_A_N_C7,312,5.199999809265137,0.42729708552360535,22,kp7,40,val
02497_H_A_N_C7,318,5.300000190734863,0.4052041172981262,23,kp7,40,val
02498_H_A_N_C8,276,4.599999904632568,0.5613126754760742,1,kp7,40,val
02498_H_A_N_C8,270,4.5,0.5611771941184998,2,kp7,40,val
02498_H_A_N_C8,264,4.400000095367432,0.5271621942520142,3,kp7,40,val
02498_H_A_N_C8,252,4.199999809265137,0.5226696133613586,4,kp7,40,val
02498_H_A_N_C8,246,4.099999904632568,0.5216166377067566,5,kp7,40,val
02498_H_A_N_C8,258,4.300000190734863,0.5143508315086365,6,kp7,40,val
02498_H_A_N_C8,240,4.0,0.511674165725708,7,kp7,40,val
02498_H_A_N_C8,282,4.699999809265137,0.5068584680557251,8,kp7,40,val
02498_H_A_N_C8,234,3.9000000953674316,0.49757009744644165,9,kp7,40,val
02498_H_A_N_C8,288,4.800000190734863,0.4944362938404083,10,kp7,40,val
02498_H_A_N_C8,294,4.900000095367432,0.4917847216129303,11,kp7,40,val
02498_H_A_N_C8,228,3.799999952316284,0.4826604723930359,12,kp7,40,val
02498_H_A_N_C8,300,5.0,0.47513124346733093,13,kp7,40,val
02498_H_A_N_C8,222,3.700000047683716,0.4619726240634918,14,kp7,40,val
02498_H_A_N_C8,186,3.0999999046325684,0.45752277970314026,15,kp7,40,val
02498_H_A_N_C8,306,5.099999904632568,0.45369449257850647,16,kp7,40,val
02498_H_A_N_C8,192,3.200000047683716,0.4496762454509735,17,kp7,40,val
02498_H_A_N_C8,216,3.5999999046325684,0.4388430118560791,18,kp7,40,val
02498_H_A_N_C8,198,3.299999952316284,0.4350309371948242,19,kp7,40,val
02498_H_A_N_C8,204,3.4000000953674316,0.4292459487915039,20,kp7,40,val
02498_H_A_N_C8,180,3.0,0.4280029833316803,21,kp7,40,val
02498_H_A_N_C8,210,3.5,0.4268568158149719,22,kp7,40,val
02527_H_A_N_C6,198,3.299999952316284,0.7405796647071838,1,kp7,40,val
02527_H_A_N_C6,192,3.200000047683716,0.7382860779762268,2,kp7,40,val
02527_H_A_N_C6,204,3.4000000953674316,0.7380537390708923,3,kp7,40,val
02527_H_A_N_C6,186,3.0999999046325684,0.7264028191566467,4,kp7,40,val
02527_H_A_N_C6,210,3.5,0.7196249961853027,5,kp7,40,val
02527_H_A_N_C6,216,3.5999999046325684,0.7116255760192871,6,kp7,40,val
02527_H_A_N_C6,180,3.0,0.7108942866325378,7,kp7,40,val
02527_H_A_N_C6,222,3.700000047683716,0.6837878227233887,8,kp7,40,val
02527_H_A_N_C6,228,3.799999952316284,0.6545282006263733,9,kp7,40,val
02527_H_A_N_C6,234,3.9000000953674316,0.6419417858123779,10,kp7,40,val
02527_H_A_N_C6,240,4.0,0.5458022356033325,11,kp7,40,val
02527_H_A_N_C6,252,4.199999809265137,0.45897507667541504,12,kp7,40,val
02527_H_A_N_C6,246,4.099999904632568,0.43069902062416077,13,kp7,40,val
02527_H_A_N_C6,258,4.300000190734863,0.4059845805168152,14,kp7,40,val
02531_H_A_N_C8,180,3.0,0.7518281936645508,1,kp7,40,val
02531_H_A_N_C8,186,3.0999999046325684,0.6785731911659241,2,kp7,40,val
02531_H_A_N_C8,192,3.200000047683716,0.5774261355400085,3,kp7,40,val
02531_H_A_N_C8,198,3.299999952316284,0.47365814447402954,4,kp7,40,val
02531_H_A_N_C8,204,3.4000000953674316,0.39449259638786316,5,kp7,40,val
02531_H_A_N_C8,210,3.5,0.3343864977359772,6,kp7,40,val
02531_H_A_N_C8,216,3.5999999046325684,0.2760726511478424,7,kp7,40,val
02531_H_A_N_C8,222,3.700000047683716,0.20836490392684937,8,kp7,40,val
02531_H_A_N_C8,348,5.800000190734863,0.16104398667812347,9,kp7,40,val
02531_H_A_N_C8,408,6.800000190734863,0.15246394276618958,10,kp7,40,val
02553_H_D_N_C5,282,4.704999923706055,0.7395997643470764,1,kp7,40,val
02553_H_D_N_C5,288,4.804999828338623,0.7071274518966675,2,kp7,40,val
02553_H_D_N_C5,294,4.90500020980835,0.6930170059204102,3,kp7,40,val
02553_H_D_N_C5,276,4.605000019073486,0.6902585029602051,4,kp7,40,val
02553_H_D_N_C5,270,4.505000114440918,0.6705694794654846,5,kp7,40,val
02553_H_D_N_C5,300,5.005000114440918,0.6487165093421936,6,kp7,40,val
02553_H_D_N_C5,264,4.4039998054504395,0.6442418694496155,7,kp7,40,val
02553_H_D_N_C5,306,5.105000019073486,0.6013455986976624,8,kp7,40,val
02553_H_D_N_C5,258,4.303999900817871,0.5982884764671326,9,kp7,40,val
02553_H_D_N_C5,252,4.203999996185303,0.5645446181297302,10,kp7,40,val
02553_H_D_N_C5,312,5.204999923706055,0.5414212942123413,11,kp7,40,val
02553_H_D_N_C5,246,4.104000091552734,0.5404029488563538,12,kp7,40,val
02553_H_D_N_C5,240,4.004000186920166,0.5221893787384033,13,kp7,40,val
02553_H_D_N_C5,234,3.9040000438690186,0.5154314637184143,14,kp7,40,val
02553_H_D_N_C5,228,3.803999900817871,0.5053905248641968,15,kp7,40,val
02553_H_D_N_C5,222,3.7039999961853027,0.48784032464027405,16,kp7,40,val
02553_H_D_N_C5,216,3.6040000915527344,0.46650832891464233,17,kp7,40,val
02553_H_D_N_C5,318,5.304999828338623,0.4526206851005554,18,kp7,40,val
02553_H_D_N_C5,210,3.503999948501587,0.42150479555130005,19,kp7,40,val
02669_H_A_N_C6,180,3.0,0.9705984592437744,1,kp7,40,val
02669_H_A_N_C6,186,3.0999999046325684,0.9650579690933228,2,kp7,40,val
02669_H_A_N_C6,192,3.200000047683716,0.9572873115539551,3,kp7,40,val
02669_H_A_N_C6,198,3.299999952316284,0.9509643912315369,4,kp7,40,val
02669_H_A_N_C6,204,3.4000000953674316,0.946769654750824,5,kp7,40,val
02669_H_A_N_C6,210,3.5,0.9421255588531494,6,kp7,40,val
02669_H_A_N_C6,246,4.099999904632568,0.9372760057449341,7,kp7,40,val
02669_H_A_N_C6,252,4.199999809265137,0.9337786436080933,8,kp7,40,val
02669_H_A_N_C6,240,4.0,0.9334461688995361,9,kp7,40,val
02669_H_A_N_C6,216,3.5999999046325684,0.9310212135314941,10,kp7,40,val
02669_H_A_N_C6,234,3.9000000953674316,0.9203491806983948,11,kp7,40,val
02669_H_A_N_C6,222,3.700000047683716,0.9167454838752747,12,kp7,40,val
02669_H_A_N_C6,258,4.300000190734863,0.9160628318786621,13,kp7,40,val
02669_H_A_N_C6,228,3.799999952316284,0.910208523273468,14,kp7,40,val
02669_H_A_N_C6,264,4.400000095367432,0.8325108885765076,15,kp7,40,val
02669_H_A_N_C6,270,4.5,0.6374052166938782,16,kp7,40,val
02669_H_A_N_C6,276,4.599999904632568,0.49941086769104004,17,kp7,40,val
